id,name,auther,repo_name,address,like,estimated_testcodes,packages,all_javas,product_codes,test_codes,product_codes_with_Test,test_codes_without_Test,test_codes_witout_Test_but_test,suspect_test_codes,real_product_codes,real_test_codes,real_test_option_codes,not_availables,used_product_codes,used_test_codes,extends_testcodes,extended_testcodes,used junit,used testng,used extends,no open,no decode,no parse,all_available
33839743,junit-team/junit4,junit-team,junit4,https://api.github.com/repos/junit-team/junit4,3537,250,62,466,182,203,34,47,14,222,211,179,76,0,122,35,3,2,321,0,228,0,0,0,0
34120129,codenvy/codenvy,codenvy,codenvy,https://api.github.com/repos/codenvy/codenvy,258,92,133,517,411,87,14,5,0,87,425,85,7,0,147,2,0,0,9,83,173,0,0,0,0
34198444,javolution/javolution,javolution,javolution,https://api.github.com/repos/javolution/javolution,148,52,29,228,175,48,1,4,0,48,176,26,26,0,34,20,1,1,26,0,124,0,0,0,0
34201361,mybatis/spring-boot-starter,mybatis,spring-boot-starter,https://api.github.com/repos/mybatis/spring-boot-starter,2383,61,14,106,38,44,0,24,9,53,38,41,27,0,23,40,0,0,42,0,18,0,0,1,1
34292776,rakam-io/rakam,rakam-io,rakam,https://api.github.com/repos/rakam-io/rakam,721,52,37,181,159,18,1,3,0,18,160,15,6,0,27,5,4,2,0,14,64,0,0,4,4
34331154,epam/JDI,epam,JDI,https://api.github.com/repos/epam/JDI,149,128,193,789,647,97,14,31,8,105,661,84,44,0,110,26,72,12,8,125,453,0,0,0,0
34518256,quartz-scheduler/quartz,quartz-scheduler,quartz,https://api.github.com/repos/quartz-scheduler/quartz,2836,162,67,463,300,124,0,39,0,124,300,90,73,0,103,15,23,5,62,0,250,0,0,0,0
34539080,graphaware/graph-aided-search,graphaware,graph-aided-search,https://api.github.com/repos/graphaware/graph-aided-search,121,27,10,60,33,26,0,1,0,26,33,20,7,0,16,6,5,2,20,0,26,0,0,0,0
34602505,liferay/liferay-blade-samples,liferay,liferay-blade-samples,https://api.github.com/repos/liferay/liferay-blade-samples,125,21,170,648,603,41,0,4,0,41,603,39,6,0,19,14,0,0,41,0,252,0,0,0,0
34641192,amaembo/huntbugs,amaembo,huntbugs,https://api.github.com/repos/amaembo/huntbugs,318,101,25,295,193,100,1,1,0,100,194,11,90,0,20,0,0,0,13,0,41,0,0,4,4
34642101,eventsourcing/es4j,eventsourcing,es4j,https://api.github.com/repos/eventsourcing/es4j,382,65,29,284,217,59,2,6,0,59,219,52,13,0,75,17,25,12,1,56,168,0,0,6,6
34891422,chengzhx76/Weixin-Dubbo,chengzhx76,Weixin-Dubbo,https://api.github.com/repos/chengzhx76/Weixin-Dubbo,153,20,112,346,326,17,0,3,0,17,326,13,7,0,33,5,0,0,12,0,151,0,0,0,0
34917472,airbnb/reair,airbnb,reair,https://api.github.com/repos/airbnb/reair,242,24,21,158,132,21,2,3,0,21,134,20,4,0,13,3,12,1,21,0,53,0,0,0,0
35089750,hidroh/calendar,hidroh,calendar,https://api.github.com/repos/hidroh/calendar,137,20,10,39,19,12,0,8,0,12,19,11,9,0,17,7,0,0,11,0,32,0,0,0,0
35118920,line/line-bot-sdk-java,line,line-bot-sdk-java,https://api.github.com/repos/line/line-bot-sdk-java,410,43,39,253,205,47,0,1,0,47,205,44,4,0,127,4,5,1,45,0,22,0,0,0,0
35322539,mapbox/mapbox-java,mapbox,mapbox-java,https://api.github.com/repos/mapbox/mapbox-java,242,76,37,249,173,76,0,0,0,76,173,70,6,0,81,6,66,6,73,0,125,0,0,0,0
35461454,RUB-NDS/TLS-Attacker,RUB-NDS,TLS-Attacker,https://api.github.com/repos/RUB-NDS/TLS-Attacker,491,479,121,1576,1086,480,3,7,1,481,1089,473,14,0,656,52,0,0,476,0,800,0,0,0,0
36281383,FasterXML/jackson-dataformats-binary,FasterXML,jackson-dataformats-binary,https://api.github.com/repos/FasterXML/jackson-dataformats-binary,144,230,40,380,147,205,0,28,1,206,147,103,130,0,24,13,85,4,54,0,305,0,0,5,5
36317322,linkedin/ambry,linkedin,ambry,https://api.github.com/repos/linkedin/ambry,1279,260,21,855,561,203,17,74,0,216,565,199,91,0,440,95,1,1,205,0,214,0,0,0,0
36441143,leventov/Koloboke,leventov,Koloboke,https://api.github.com/repos/leventov/Koloboke,400,66,30,358,266,20,26,46,1,22,291,18,47,2,12,18,0,0,19,0,204,0,0,6,6
36450777,graphql-java/graphql-java,graphql-java,graphql-java,https://api.github.com/repos/graphql-java/graphql-java,3020,55,38,555,499,5,1,50,1,6,500,2,53,0,2,0,0,0,1,1,250,0,0,0,0
36593669,twitter/distributedlog,twitter,distributedlog,https://api.github.com/repos/twitter/distributedlog,2403,115,56,519,403,109,1,6,0,109,404,102,13,0,223,12,50,3,105,0,193,0,0,0,0
36957612,brianway/spring-learning,brianway,spring-learning,https://api.github.com/repos/brianway/spring-learning,297,26,34,143,109,26,8,0,0,26,117,26,0,0,45,0,0,0,26,0,12,0,0,0,0
37144439,blockchain/thunder,blockchain,thunder,https://api.github.com/repos/blockchain/thunder,475,34,55,291,257,19,0,15,0,19,257,18,16,0,78,14,0,0,18,0,92,0,0,0,0
37269163,firebase/firebase-jobdispatcher-android,firebase,firebase-jobdispatcher-android,https://api.github.com/repos/firebase/firebase-jobdispatcher-android,1917,21,5,68,41,20,6,1,0,23,44,23,1,0,27,0,0,0,23,0,21,0,0,0,0
37313181,jenkinsci/java-client-api,jenkinsci,java-client-api,https://api.github.com/repos/jenkinsci/java-client-api,442,51,7,125,68,22,6,29,25,47,74,44,7,0,44,5,24,4,32,16,68,0,0,0,0
37447876,shekhargulati/99-problems,shekhargulati,99-problems,https://api.github.com/repos/shekhargulati/99-problems,3139,57,14,125,68,57,0,0,0,57,68,57,0,0,58,0,0,0,57,0,2,0,0,0,0
37860280,cheng-li/pyramid,cheng-li,pyramid,https://api.github.com/repos/cheng-li/pyramid,141,120,46,543,423,120,0,0,0,120,423,0,115,5,0,0,0,0,0,0,77,0,0,5,5
37906014,Camelcade/Perl5-IDEA,Camelcade,Perl5-IDEA,https://api.github.com/repos/Camelcade/Perl5-IDEA,173,224,312,1761,1530,219,7,5,3,222,1537,199,25,0,0,21,70,19,167,0,1410,0,0,1,1
37961358,jline/jline3,jline,jline3,https://api.github.com/repos/jline/jline3,469,56,29,216,160,52,0,4,0,52,160,49,7,0,66,3,22,3,52,0,95,0,0,4,4
38056028,mesosphere/dcos-cassandra-service,mesosphere,dcos-cassandra-service,https://api.github.com/repos/mesosphere/dcos-cassandra-service,123,27,32,181,154,27,0,0,0,27,154,25,2,0,67,1,0,0,25,0,69,0,0,0,0
38092688,ground-context/ground,ground-context,ground,https://api.github.com/repos/ground-context/ground,137,38,19,110,72,38,0,0,0,38,72,32,6,0,14,0,0,0,33,0,76,0,0,0,0
38210648,flankerhqd/JAADAS,flankerhqd,JAADAS,https://api.github.com/repos/flankerhqd/JAADAS,243,153,242,4159,3727,110,279,43,0,124,3992,81,86,0,1,4,51,4,80,0,2577,0,3,1,4
38221684,hawkular/hawkular-apm,hawkular,hawkular-apm,https://api.github.com/repos/hawkular/hawkular-apm,140,138,95,529,382,130,9,8,0,130,391,113,25,0,157,20,32,7,119,0,210,0,0,0,0
38263359,apache/apex-core,apache,apex-core,https://api.github.com/repos/apache/apex-core,202,129,56,474,345,111,0,18,0,111,345,94,34,1,152,35,2,1,90,8,263,0,0,3,3
38419186,ilscipio/scipio-erp,ilscipio,scipio-erp,https://api.github.com/repos/ilscipio/scipio-erp,129,49,305,1530,1462,49,19,0,0,51,1479,34,17,0,4,1,1,1,1,0,890,0,0,0,0
38520832,nextcloud/android,nextcloud,android,https://api.github.com/repos/nextcloud/android,1446,59,59,446,376,34,9,27,1,44,376,37,32,1,34,27,1,1,43,0,232,0,0,1,1
38717234,JetBrains/android,JetBrains,android,https://api.github.com/repos/JetBrains/android,410,196,1236,8516,6695,161,1619,41,1,876,7600,839,77,0,256,54,29,6,824,0,5423,0,0,89,89
38753125,GoogleCloudPlatform/app-gradle-plugin,GoogleCloudPlatform,app-gradle-plugin,https://api.github.com/repos/GoogleCloudPlatform/app-gradle-plugin,102,24,9,74,47,20,3,4,0,23,47,21,6,0,23,6,0,0,22,0,23,0,0,0,0
38764676,javahongxi/whatsmars,javahongxi,whatsmars,https://api.github.com/repos/javahongxi/whatsmars,790,122,161,537,396,92,6,43,1,93,402,37,98,0,60,8,7,1,38,0,112,0,0,0,0
38773233,OneSignal/OneSignal-Android-SDK,OneSignal,OneSignal-Android-SDK,https://api.github.com/repos/OneSignal/OneSignal-Android-SDK,342,47,8,215,157,5,1,52,8,13,158,12,45,0,0,4,0,0,12,0,65,0,0,0,0
38843634,apache/zeppelin,apache,zeppelin,https://api.github.com/repos/apache/zeppelin,2842,228,121,808,567,203,1,37,8,211,568,197,43,0,254,41,55,13,200,0,329,0,0,0,0
38852445,apache/asterixdb,apache,asterixdb,https://api.github.com/repos/apache/asterixdb,118,661,597,5461,4756,471,41,193,14,494,4788,352,321,0,840,177,133,43,344,0,2723,0,0,9,9
38875632,apache/tinkerpop,apache,tinkerpop,https://api.github.com/repos/apache/tinkerpop,711,425,146,1545,990,369,121,65,6,489,997,435,109,4,462,105,227,16,421,0,922,0,0,9,9
38963210,jhalterman/failsafe,jhalterman,failsafe,https://api.github.com/repos/jhalterman/failsafe,2826,47,10,103,56,39,0,8,0,39,56,38,9,0,39,3,2,1,0,39,42,0,0,0,0
39142181,protostuff/protobuf-jetbrains-plugin,protostuff,protobuf-jetbrains-plugin,https://api.github.com/repos/protostuff/protobuf-jetbrains-plugin,132,21,24,145,124,21,0,0,0,21,124,1,20,0,1,0,0,0,10,0,108,0,0,0,0
39152853,treasure-data/digdag,treasure-data,digdag,https://api.github.com/repos/treasure-data/digdag,757,175,49,772,597,75,0,100,79,154,597,149,25,1,173,11,4,2,153,0,222,0,0,6,6
39627904,yahoo/fili,yahoo,fili,https://api.github.com/repos/yahoo/fili,116,51,85,749,695,35,1,18,0,35,696,0,53,0,0,0,0,0,0,0,321,0,0,5,5
39769386,NationalSecurityAgency/timely,NationalSecurityAgency,timely,https://api.github.com/repos/NationalSecurityAgency/timely,332,76,71,327,248,55,3,21,16,71,251,63,13,0,64,8,18,4,66,0,150,0,0,2,2
39830510,VanRoy/spring-data-jest,VanRoy,spring-data-jest,https://api.github.com/repos/VanRoy/spring-data-jest,159,20,14,51,29,6,0,16,0,6,29,6,16,0,13,16,0,0,6,0,14,0,0,0,0
39975804,skyfe79/LearningOpenGLES2-Android,skyfe79,LearningOpenGLES2-Android,https://api.github.com/repos/skyfe79/LearningOpenGLES2-Android,133,21,40,202,160,21,21,0,0,21,181,21,0,0,0,0,0,0,21,0,79,0,0,0,0
40073099,Nike-Inc/wingtips,Nike-Inc,wingtips,https://api.github.com/repos/Nike-Inc/wingtips,326,88,67,192,87,101,0,4,0,101,87,78,26,1,87,23,0,0,79,0,39,0,0,1,1
40281297,alibaba/weex,alibaba,weex,https://api.github.com/repos/alibaba/weex,17942,70,97,961,857,69,34,1,0,73,887,61,13,0,115,13,0,0,302,0,556,0,0,0,0
40491621,zalando/tokens,zalando,tokens,https://api.github.com/repos/zalando/tokens,107,22,4,85,63,20,0,2,1,21,63,21,1,0,39,1,0,0,21,0,18,0,0,0,0
40552428,nielsbasjes/yauaa,nielsbasjes,yauaa,https://api.github.com/repos/nielsbasjes/yauaa,284,54,30,140,85,51,1,3,3,54,86,52,2,0,41,3,2,1,50,0,66,0,0,0,0
40746784,authorjapps/zerocode,authorjapps,zerocode,https://api.github.com/repos/authorjapps/zerocode,177,186,122,373,175,173,8,17,11,186,181,179,13,0,77,17,0,0,200,0,38,0,0,2,2
40811550,NemProject/nem.core,NemProject,nem.core,https://api.github.com/repos/NemProject/nem.core,326,271,26,558,287,246,0,25,0,246,287,240,31,0,252,42,40,16,230,0,166,0,0,1,1
40837277,deeplearning4j/DataVec,deeplearning4j,DataVec,https://api.github.com/repos/deeplearning4j/DataVec,324,127,199,807,680,123,0,4,0,123,680,121,6,0,309,7,17,1,122,0,319,0,0,0,0
40908399,commonsguy/cwac-netsecurity,commonsguy,cwac-netsecurity,https://api.github.com/repos/commonsguy/cwac-netsecurity,217,52,12,107,55,52,0,0,0,52,55,52,0,0,6,6,47,6,8,0,69,0,0,0,0
40908512,bazelbuild/intellij,bazelbuild,intellij,https://api.github.com/repos/bazelbuild/intellij,308,29,396,1844,1428,33,383,0,0,307,1537,274,29,4,12,1,9,6,299,0,807,0,0,14,14
40995829,VictorAlbertos/Mockery,VictorAlbertos,Mockery,https://api.github.com/repos/VictorAlbertos/Mockery,137,52,19,129,71,28,6,24,0,28,77,25,27,0,40,14,0,0,27,0,30,0,0,0,0
40999215,scoute-dich/K9-MailClient,scoute-dich,K9-MailClient,https://api.github.com/repos/scoute-dich/K9-MailClient,149,96,53,554,452,85,6,11,1,91,453,87,14,0,163,10,0,0,88,0,231,0,0,1,1
41419541,splicemachine/spliceengine,splicemachine,spliceengine,https://api.github.com/repos/splicemachine/spliceengine,120,1175,394,4675,3456,630,39,550,291,923,3493,502,679,1,481,108,192,12,538,0,2246,0,0,1,1
41496038,yandex/clickhouse-jdbc,yandex,clickhouse-jdbc,https://api.github.com/repos/yandex/clickhouse-jdbc,283,40,10,109,67,41,0,1,1,42,67,41,1,0,40,2,1,1,0,42,20,0,0,0,0
41642350,joinfaces/joinfaces,joinfaces,joinfaces,https://api.github.com/repos/joinfaces/joinfaces,204,96,32,227,129,51,0,47,18,69,129,65,33,0,60,23,10,1,66,0,64,0,0,0,0
42651909,NationalSecurityAgency/lemongrenade,NationalSecurityAgency,lemongrenade,https://api.github.com/repos/NationalSecurityAgency/lemongrenade,264,29,19,110,80,24,1,5,0,24,81,17,12,0,22,0,0,0,18,0,51,0,0,0,0
42727512,ebean-orm/ebean,ebean-orm,ebean,https://api.github.com/repos/ebean-orm/ebean,548,1475,270,2893,1376,840,0,677,2,842,1376,835,682,0,354,498,47,2,836,0,1215,0,0,0,0
42780816,bootique/bootique,bootique,bootique,https://api.github.com/repos/bootique/bootique,889,102,28,240,138,53,0,49,39,92,138,84,18,0,74,21,16,1,87,0,105,0,0,1,1
42791245,unipop-graph/unipop,unipop-graph,unipop,https://api.github.com/repos/unipop-graph/unipop,113,24,58,186,162,7,0,17,1,8,162,8,16,0,0,0,0,0,18,0,107,0,0,3,3
43089222,in28minutes/MockitoTutorialForBeginners,in28minutes,MockitoTutorialForBeginners,https://api.github.com/repos/in28minutes/MockitoTutorialForBeginners,161,20,11,40,19,19,1,1,0,19,20,18,2,0,5,1,0,0,19,0,1,0,0,0,0
43257050,jojoldu/blog-code,jojoldu,blog-code,https://api.github.com/repos/jojoldu/blog-code,174,127,156,563,420,131,8,4,0,131,428,122,13,0,172,13,2,2,123,0,112,0,0,0,0
43351192,vimeo/stag-java,vimeo,stag-java,https://api.github.com/repos/vimeo/stag-java,331,80,20,191,106,73,5,7,0,73,111,73,7,0,73,1,0,0,73,0,27,0,0,0,0
43429296,apache/incubator-edgent,apache,incubator-edgent,https://api.github.com/repos/apache/incubator-edgent,144,91,122,405,311,81,3,10,3,84,314,74,17,0,116,32,48,24,55,0,174,0,0,0,0
43439987,sunnykaka/mysteam,sunnykaka,mysteam,https://api.github.com/repos/sunnykaka/mysteam,170,40,84,213,172,34,1,6,0,34,173,10,30,0,50,20,6,4,12,0,89,0,0,0,0
43536872,wenhao/jpa-spec,wenhao,jpa-spec,https://api.github.com/repos/wenhao/jpa-spec,391,27,6,42,15,17,0,10,0,17,15,17,10,0,2,7,0,0,17,0,15,0,0,0,0
43753669,box/mojito,box,mojito,https://api.github.com/repos/box/mojito,175,179,107,902,719,175,1,7,1,176,720,162,20,0,357,20,79,5,164,0,409,0,0,0,0
43952421,gazbert/bxbot,gazbert,bxbot,https://api.github.com/repos/gazbert/bxbot,380,72,38,192,113,71,1,7,0,71,114,67,11,0,87,4,15,4,75,0,31,0,0,0,0
44194967,airbnb/epoxy,airbnb,epoxy,https://api.github.com/repos/airbnb/epoxy,5511,291,14,426,131,73,5,217,0,74,135,28,263,0,38,7,0,0,28,0,351,0,0,0,0
44513793,vmware/admiral,vmware,admiral,https://api.github.com/repos/vmware/admiral,194,796,172,1527,731,303,0,493,46,349,731,306,489,1,397,106,218,24,343,0,1019,0,0,8,8
44561402,dhis2/dhis2-core,dhis2,dhis2-core,https://api.github.com/repos/dhis2/dhis2-core,136,516,472,3450,2916,456,12,66,5,461,2928,447,75,0,944,31,260,11,456,0,1457,0,0,0,0
44697152,mopemope/meghanada-server,mopemope,meghanada-server,https://api.github.com/repos/mopemope/meghanada-server,204,87,33,234,146,31,1,56,0,31,147,28,59,0,43,1,0,0,31,0,76,0,0,1,1
45167890,FudanNLP/fnlp,FudanNLP,fnlp,https://api.github.com/repos/FudanNLP/fnlp,1533,39,76,435,387,32,9,7,0,32,396,23,16,0,34,0,0,0,24,0,104,0,0,2,2
45238739,twitter/GraphJet,twitter,GraphJet,https://api.github.com/repos/twitter/GraphJet,485,63,26,289,226,58,0,5,0,58,226,50,13,0,117,13,0,0,50,0,119,0,0,0,0
45616802,ScaCap/spring-auto-restdocs,ScaCap,spring-auto-restdocs,https://api.github.com/repos/ScaCap/spring-auto-restdocs,201,45,23,155,108,34,1,12,0,34,109,33,13,0,41,14,3,2,36,0,56,0,0,0,0
45699248,GlenKPeterson/Paguro,GlenKPeterson,Paguro,https://api.github.com/repos/GlenKPeterson/Paguro,109,63,9,134,71,63,0,0,0,63,71,62,1,0,60,7,0,0,63,0,58,0,0,2,2
45805974,web3j/web3j,web3j,web3j,https://api.github.com/repos/web3j/web3j,2495,124,53,580,458,93,0,29,17,110,458,103,18,1,238,20,37,6,110,0,376,0,0,1,1
45929918,spring-projects/spring-vault,spring-projects,spring-vault,https://api.github.com/repos/spring-projects/spring-vault,119,116,24,354,232,110,0,12,1,111,232,100,22,0,147,19,37,8,107,0,105,0,0,0,0
46003594,hzxie/voj,hzxie,voj,https://api.github.com/repos/hzxie/voj,193,34,15,137,103,34,0,0,0,34,103,34,0,0,60,0,0,0,34,0,8,0,0,0,0
46083313,redisson/redisson,redisson,redisson,https://api.github.com/repos/redisson/redisson,7894,261,58,1423,1149,206,0,68,1,207,1149,183,91,0,263,129,134,14,199,0,830,0,0,6,6
46445639,awslabs/emr-dynamodb-connector,awslabs,emr-dynamodb-connector,https://api.github.com/repos/awslabs/emr-dynamodb-connector,134,28,22,149,121,27,0,1,0,27,121,25,3,0,37,2,0,0,26,0,50,0,0,0,0
46449270,NightscoutFoundation/xDrip,NightscoutFoundation,xDrip,https://api.github.com/repos/NightscoutFoundation/xDrip,385,38,70,937,889,38,10,0,0,39,898,32,7,0,58,5,21,3,36,0,497,0,0,0,0
46488362,Baeldung/spring-security-oauth,Baeldung,spring-security-oauth,https://api.github.com/repos/Baeldung/spring-security-oauth,988,22,24,102,80,22,0,0,0,22,80,22,0,0,5,6,0,0,22,0,36,0,0,0,0
46765257,gchq/Gaffer,gchq,Gaffer,https://api.github.com/repos/gchq/Gaffer,384,764,310,1904,1137,628,0,139,51,679,1137,655,112,0,715,103,234,29,620,0,938,0,0,5,5
47503884,uber/uReplicator,uber,uReplicator,https://api.github.com/repos/uber/uReplicator,433,39,24,133,92,35,0,6,0,35,92,30,11,0,40,9,5,2,4,33,42,0,0,0,0
47633245,guolindev/booksource,guolindev,booksource,https://api.github.com/repos/guolindev/booksource,2260,34,37,164,96,34,34,0,0,35,129,35,0,0,0,4,0,0,35,0,108,0,0,0,0
48077747,OpenVidu/openvidu,OpenVidu,openvidu,https://api.github.com/repos/OpenVidu/openvidu,268,37,28,163,126,9,0,28,13,22,126,16,21,0,18,14,13,2,20,0,59,0,0,1,1
48316129,0opslab/opslabJutil,0opslab,opslabJutil,https://api.github.com/repos/0opslab/opslabJutil,450,54,23,138,82,49,0,7,0,49,82,45,11,0,49,5,0,0,36,0,22,0,0,0,0
48614211,michaelliao/cryptocurrency,michaelliao,cryptocurrency,https://api.github.com/repos/michaelliao/cryptocurrency,885,23,22,123,100,19,0,4,0,19,100,18,5,0,26,3,0,0,18,0,49,0,0,5,5
48622861,google/nomulus,google,nomulus,https://api.github.com/repos/google/nomulus,1374,600,130,1692,1061,557,5,69,1,558,1066,506,118,2,626,102,205,23,529,0,830,0,0,5,5
48709033,javaparser/javasymbolsolver,javaparser,javasymbolsolver,https://api.github.com/repos/javaparser/javasymbolsolver,224,600,78,679,142,61,0,476,22,83,142,81,456,0,56,2,56,2,81,0,420,0,0,0,0
48710735,zanata/zanata-platform,zanata,zanata-platform,https://api.github.com/repos/zanata/zanata-platform,215,553,188,2320,1757,462,10,91,31,493,1767,448,105,0,902,61,179,13,489,0,980,0,0,1,1
48913329,networknt/light-oauth2,networknt,light-oauth2,https://api.github.com/repos/networknt/light-oauth2,186,63,22,183,120,61,0,2,0,61,120,52,11,0,14,11,0,0,61,0,60,0,0,0,0
48976048,alexstyl/Memento-Calendar,alexstyl,Memento-Calendar,https://api.github.com/repos/alexstyl/Memento-Calendar,200,31,54,305,274,29,0,2,0,29,274,27,4,0,25,1,0,0,26,0,98,0,0,0,0
49559744,mauricioaniche/repodriller,mauricioaniche,repodriller,https://api.github.com/repos/mauricioaniche/repodriller,101,34,13,92,58,34,0,0,0,34,58,30,4,0,35,5,0,0,30,0,7,0,0,1,1
49900708,Nike-Inc/riposte,Nike-Inc,riposte,https://api.github.com/repos/Nike-Inc/riposte,110,170,56,361,191,166,0,4,0,166,191,133,6,31,175,5,0,0,164,0,137,0,0,44,44
50191587,salesforce/Argus,salesforce,Argus,https://api.github.com/repos/salesforce/Argus,224,118,42,473,355,109,0,9,9,118,355,114,4,0,171,3,46,2,116,0,239,0,0,0,0
50236760,Tesco/mewbase,Tesco,mewbase,https://api.github.com/repos/Tesco/mewbase,212,25,36,121,96,23,0,2,0,23,96,17,7,1,35,7,13,1,17,0,28,0,0,2,2
50425905,eclipse/lsp4j,eclipse,lsp4j,https://api.github.com/repos/eclipse/lsp4j,163,48,34,464,416,34,0,14,1,35,416,34,14,0,72,12,0,0,37,0,112,0,0,1,1
50448562,Microsoft/mssql-jdbc,Microsoft,mssql-jdbc,https://api.github.com/repos/Microsoft/mssql-jdbc,636,153,39,324,167,98,0,59,1,99,167,92,65,0,37,31,89,4,96,0,201,0,0,0,0
50484537,Tencent/GT,Tencent,GT,https://api.github.com/repos/Tencent/GT,2190,32,72,566,522,17,12,15,0,20,531,6,29,0,0,0,0,0,6,0,207,0,0,1,1
50527699,bertrandmartel/speed-test-lib,bertrandmartel,speed-test-lib,https://api.github.com/repos/bertrandmartel/speed-test-lib,141,28,9,59,22,18,9,10,0,18,31,12,16,0,11,12,9,2,17,0,10,0,0,0,0
51400381,Waffle/waffle,Waffle,waffle,https://api.github.com/repos/Waffle/waffle,131,74,20,203,129,61,0,13,0,61,129,61,13,0,69,37,0,0,61,0,54,0,0,0,0
51418731,uber/chaperone,uber,chaperone,https://api.github.com/repos/uber/chaperone,634,24,12,71,47,20,0,4,0,20,47,18,6,0,17,5,0,0,3,15,16,0,0,0,0
51562044,spotify/styx,spotify,styx,https://api.github.com/repos/spotify/styx,150,138,19,334,193,126,4,11,4,130,197,123,13,1,166,13,10,3,129,0,87,0,0,3,3
51626618,codeabovelab/haven-platform,codeabovelab,haven-platform,https://api.github.com/repos/codeabovelab/haven-platform,197,67,96,991,924,57,0,10,1,58,924,56,11,0,203,9,0,0,55,0,229,0,0,1,1
51676962,westnordost/StreetComplete,westnordost,StreetComplete,https://api.github.com/repos/westnordost/StreetComplete,1160,21,16,84,76,4,4,0,0,8,76,8,0,0,16,0,0,0,8,0,23,0,0,0,0
51792907,GoSimpleLLC/nbvcxz,GoSimpleLLC,nbvcxz,https://api.github.com/repos/GoSimpleLLC/nbvcxz,155,20,5,53,33,20,0,0,0,20,33,20,0,0,27,0,0,0,20,0,9,0,0,0,0
51891242,dsyer/spring-boot-startup-bench,dsyer,spring-boot-startup-bench,https://api.github.com/repos/dsyer/spring-boot-startup-bench,156,48,22,160,108,33,0,19,1,34,108,32,20,0,41,30,0,0,32,0,50,0,0,0,0
52012068,vaadin/framework,vaadin,framework,https://api.github.com/repos/vaadin/framework,809,1830,593,5874,3763,1704,232,175,28,1732,3995,1664,212,3,766,195,1273,100,1590,0,5011,0,0,6,6
52060982,Netflix/hollow,Netflix,hollow,https://api.github.com/repos/Netflix/hollow,837,203,108,780,572,180,4,24,3,185,574,175,31,0,201,30,65,4,178,0,332,0,0,4,4
52297059,apache/geode,apache,geode,https://api.github.com/repos/apache/geode,880,1228,418,7898,4634,1062,1932,270,0,2637,4991,2549,357,1,2489,285,728,122,2840,0,3693,0,0,16,16
52317322,thingsboard/thingsboard,thingsboard,thingsboard,https://api.github.com/repos/thingsboard/thingsboard,3201,164,215,1110,946,157,0,7,0,157,946,137,27,0,136,47,124,41,81,0,548,0,0,3,3
52357705,fishercoder1534/Leetcode,fishercoder1534,Leetcode,https://api.github.com/repos/fishercoder1534/Leetcode,1322,482,4,1324,799,525,0,0,0,525,799,525,0,0,13,0,0,0,525,0,2,0,0,2,2
